ax,ay,az,gx,gy,gz,time
428776.0,1.84,4.64,-0.99,-0.13,-0.24,-0.12
428789.0,1.87,4.64,-0.52,-0.38,0.29,0.1
428802.0,1.43,3.66,1.64,-0.44,0.52,0.16
428815.0,1.17,3.2,3.82,-0.52,0.79,0.18
428828.0,0.11,1.39,9.46,-0.52,0.75,0.19
428841.0,-0.52,0.2,11.7,-0.42,0.65,0.2
428854.0,-1.53,-2.37,16.23,-0.16,0.53,0.19
428867.0,-1.7,-2.43,18.72,0.05,0.56,0.18
428880.0,-1.66,-0.87,21.16,0.37,0.53,0.21
428893.0,-1.73,-0.01,20.44,0.44,0.45,0.23
428906.0,-1.51,1.41,17.19,0.57,0.17,0.15
428919.0,-1.36,1.96,15.45,0.65,-0.06,0.03
428932.0,-1.0,2.33,13.52,0.72,-0.64,-0.25
428945.0,0.08,2.8,8.83,0.65,-0.85,-0.37
428959.0,0.67,3.29,6.59,0.49,-1.02,-0.45
428972.0,1.55,3.99,2.64,0.42,-0.95,-0.44
428985.0,1.77,4.37,1.19,0.3,-0.53,-0.28
428998.0,1.89,5.07,0.57,0.25,-0.29,-0.19
429011.0,1.82,5.03,0.97,0.13,0.15,-0.02
429024.0,1.42,4.26,3.24,0.17,0.31,0.02
429037.0,1.18,3.51,4.83,0.3,0.39,0.06
429050.0,0.16,2.29,8.67,0.26,0.31,0.09
429063.0,-0.38,1.56,10.24,-0.1,0.03,0.11
429076.0,-1.08,0.78,13.61,-0.32,-0.09,0.11
429089.0,-1.02,0.45,14.92,-0.62,-0.2,0.18
429102.0,-0.3,-0.31,16.43,-0.52,-0.18,0.27
429115.0,-0.21,-0.68,16.03,0.05,-0.14,0.25
429128.0,-0.35,-0.6,13.65,0.33,-0.14,0.14
429141.0,-0.34,0.14,12.51,0.53,-0.2,-0.07
429154.0,-0.1,2.04,10.76,0.46,-0.23,-0.08
429167.0,0.16,2.69,9.98,0.31,-0.34,-0.05
429180.0,0.04,4.01,9.04,0.21,-0.36,-0.01
429193.0,0.68,4.43,8.74,0.16,-0.46,0.07
429207.0,0.54,4.64,7.75,-0.1,-0.58,0.22
429220.0,0.65,4.38,7.6,-0.22,-0.56,0.32
429233.0,0.75,3.71,7.48,-0.29,-0.43,0.37
429246.0,0.79,3.29,7.82,-0.27,-0.34,0.36
429259.0,1.06,2.34,8.19,-0.13,-0.15,0.31
429272.0,1.11,2.1,8.5,0.01,-0.03,0.27
429285.0,1.33,2.15,9.19,0.43,0.15,0.17
429298.0,1.42,2.21,9.57,0.52,0.18,0.16
429311.0,1.5,2.21,9.87,0.35,0.15,0.22
429324.0,1.46,1.85,10.06,0.12,0.13,0.25
429337.0,1.43,1.56,9.84,-0.27,0.1,0.23
429350.0,1.52,1.19,9.74,-0.33,0.12,0.17
429363.0,1.53,1.16,9.78,-0.09,0.13,-0.01
429376.0,1.43,1.51,9.93,0.16,0.1,-0.07
429389.0,1.42,1.78,9.84,0.49,0.08,-0.11
429402.0,1.24,2.19,9.6,0.63,0.1,-0.09
429415.0,1.13,2.35,9.65,0.79,0.21,-0.03
429428.0,0.96,2.66,9.78,0.75,0.25,-0.01
429441.0,0.88,2.83,10.0,0.58,0.28,0.04
429455.0,0.72,3.13,10.24,0.48,0.23,0.05
429468.0,0.68,3.28,11.88,0.13,-0.13,0.11
429481.0,0.16,3.73,9.13,-0.14,-0.01,0.19
429494.0,0.47,3.64,8.79,-0.3,0.03,0.29
429507.0,0.13,2.87,8.8,-0.15,0.07,0.24
429520.0,0.13,2.96,9.11,0.08,0.07,0.16
429533.0,0.52,2.69,8.85,0.14,0.11,0.14
429546.0,0.42,2.56,9.16,0.34,0.12,0.09
429559.0,0.75,2.58,9.54,0.4,0.07,0.08
429572.0,0.65,2.77,9.8,0.38,0.05,0.08
429585.0,0.77,2.02,9.65,0.11,0.04,0.15
429598.0,0.75,2.06,9.48,-0.03,0.09,0.12
429611.0,0.86,2.77,9.81,0.0,0.15,0.08
429624.0,0.61,2.93,9.41,0.09,0.14,0.08
429637.0,0.4,3.13,9.26,0.26,0.13,0.09
429650.0,0.2,3.91,9.1,0.27,0.15,0.11
429663.0,1.82,3.61,9.5,0.25,0.18,0.18
429676.0,0.74,3.42,9.87,0.26,0.04,0.13
